,co_code,co_stkdate,company_name,equity_facevalue_on_stkdate,eps_on_stkdate,equity_bv_on_stkdate,high_price,stock_returns,market_cap,pe,pb,traded_qty
208,5003,2018,ACCEL FRONTLINE LTD.,10.0,18.2213,188.8,90.4,1.1998,2605.652,4.8199,28.7974,377174.0
209,5206,2014,ACCURATE TRANSFORMERS LTD.,10.0,3.6343,557.9,58.5,1.0997,169.2383,19.7531,0.3051,13816.0
210,5206,2015,ACCURATE TRANSFORMERS LTD.,10.0,3.3314,558.0,42.9,1.0991,121.8397,22.0354,0.2184,10005.0
211,5206,2016,ACCURATE TRANSFORMERS LTD.,10.0,1.7835,558.0,25.6,1.0497,76.0755,14.3539,0.1363,5000.0
212,5284,2014,ACE SOFTWARE EXPORTS LTD.,10.0,1.3034,155.6,14.61,1.05,66.1752,12.4534,0.4354,8053.0
213,5284,2015,ACE SOFTWARE EXPORTS LTD.,10.0,1.9017,164.4,17.92,1.05,83.8656,17.4466,0.5183,8800.0
214,5284,2016,ACE SOFTWARE EXPORTS LTD.,10.0,3.0556,176.2,22.4,1.05,104.83200000000001,11.7789,0.6377,43413.0
215,5284,2017,ACE SOFTWARE EXPORTS LTD.,10.0,3.1624,184.1,29.25,1.0988,133.614,14.625,0.7452,32470.0
216,5284,2018,ACE SOFTWARE EXPORTS LTD.,10.0,2.5641,189.7,40.2,1.2,181.35,41.1273,0.9595,26086.0
217,5396,2014,ACKNIT INDUSTRIES LTD.,10.0,11.5079,265.6,60.45,1.1111,141.498,4.9475,0.5459,80000.0
218,5396,2015,ACKNIT INDUSTRIES LTD.,10.0,12.5397,292.2,113.7,1.2,274.932,9.818999999999999,0.9742,90334.0
219,5396,2016,ACKNIT INDUSTRIES LTD.,10.0,12.5397,306.3,154.9,1.2,373.968,12.956,1.2798,199738.0
220,5396,2017,ACKNIT INDUSTRIES LTD.,10.0,13.4127,397.2,141.65,1.1985,389.42400000000004,12.6593,1.0531,120813.0
221,5396,2018,ACKNIT INDUSTRIES LTD.,10.0,12.1382,428.7,163.95,1.1964,487.31199999999995,17.7851,1.2056,139458.0
222,5417,2014,PROVOGUE (INDIA) LTD.,1.0,1.6999,5782.9,15.2,1.2,1699.3464,15.6047,0.3024,1076260.0
223,5417,2015,PROVOGUE (INDIA) LTD.,1.0,-6.1107,4971.4,8.75,1.2,932.0103,,0.2245,2699877.0
224,5417,2016,PROVOGUE (INDIA) LTD.,1.0,-9.0337,3744.1,9.99,1.1279,1248.5928,,0.4037,1632295.0
225,5417,2017,PROVOGUE (INDIA) LTD.,1.0,-7.6326,2750.9,11.11,1.2,2443.5077,,2.0451,5361171.0
226,5417,2018,PROVOGUE (INDIA) LTD.,1.0,-4.0397,623.1,8.95,1.2,2018.7528,,3.2399,5464245.0
227,5568,2014,ACROW INDIA LTD.,10.0,-10.1562,103.6,98.9,1.05,60.8,,0.7124,2864.0
228,5568,2015,ACROW INDIA LTD.,10.0,-11.5625,103.0,181.1,1.05,115.712,,1.1234,2549.0
229,5568,2016,ACROW INDIA LTD.,10.0,-80.625,218.8,219.55,1.05,134.88,,0.617,2281.0
230,5568,2017,ACROW INDIA LTD.,10.0,10.4688,217.6,201.0,1.05,127.936,17.003,0.5928,2474.0
231,5568,2018,ACROW INDIA LTD.,10.0,-1.4062,216.2,159.0,1.05,98.08,,0.4541,1580.0
232,5574,2014,ACRYSIL LTD.,10.0,19.2787,477.5,714.9,1.2,3191.8945,37.8187,7.4196,73463.0
233,5574,2015,ACRYSIL LTD.,10.0,19.8798,829.5,799.0,1.1314,3760.7104,48.5729,7.2163,135080.0
234,5574,2016,ACRYSIL LTD.,10.0,17.8263,877.3,685.0,1.0961,3428.6159,48.7019,4.1334,47242.0
235,5574,2017,ACRYSIL LTD.,10.0,17.1325,934.4,621.0,1.0714,3085.3651,56.3023,3.302,226039.0
236,5574,2018,ACRYSIL LTD.,10.0,16.2653,996.4,685.0,1.0979,3334.4359999999997,56.3249,3.5239999999999996,222961.0
237,5596,2014,ACTION FINANCIAL SERVICES (INDIA) LTD.,10.0,0.3919,240.1,16.8,1.05,200.072,27.4589,0.8343,700146.0
238,5596,2015,ACTION FINANCIAL SERVICES (INDIA) LTD.,10.0,-0.032,253.4,11.03,1.0498,134.5484,,0.5593,10000.0
239,5596,2016,ACTION FINANCIAL SERVICES (INDIA) LTD.,10.0,0.1999,253.9,6.44,1.0194,80.529,155.0558,0.3175,830.0
240,5596,2017,ACTION FINANCIAL SERVICES (INDIA) LTD.,10.0,0.07200000000000001,252.4,12.15,1.02,149.4288,93.0891,0.6114,170775.0
241,5596,2018,ACTION FINANCIAL SERVICES (INDIA) LTD.,10.0,-0.3119,245.4,9.36,1.02,114.9164,,0.4694,63000.0
242,5695,2014,AD-MANUM FINANCE LTD.,10.0,8.24,452.5,41.45,1.0867,303.375,19.4118,0.6704,10211.0
243,5695,2015,AD-MANUM FINANCE LTD.,10.0,2.8533,454.7,33.0,1.0495,247.125,21.8407,0.5535,367010.0
244,5695,2016,AD-MANUM FINANCE LTD.,10.0,4.4933,452.2,32.35,1.05,240.0,14.625,0.5307,111704.0
245,5695,2017,AD-MANUM FINANCE LTD.,10.0,5.0,464.0,46.8,1.199,341.25,29.9342,0.7355,56544.0
246,5695,2018,AD-MANUM FINANCE LTD.,10.0,1.9867,475.1,46.65,1.1273,299.25,26.25,0.6389,7541.0
247,5747,2014,ADANI ENTERPRISES LTD.,1.0,4.0122,104485.6,585.0,1.2315,595272.2074,196.5983,5.9324,27189651.0
248,5747,2015,ADANI ENTERPRISES LTD.,1.0,4.6313,107276.6,803.95,1.1409,874239.035,216.139,8.5059,48863342.0
249,5747,2016,ADANI ENTERPRISES LTD.,1.0,5.8167,107276.6,92.05,1.0838,99092.8885,19.4548,2.7006,28341774.0
250,5747,2017,ADANI ENTERPRISES LTD.,1.0,3.0073,37975.4,169.35,1.1771,182953.4073,257.1173,4.8481,92715070.0
251,5747,2018,ADANI ENTERPRISES LTD.,1.0,1.869,39083.9,236.7,1.088,252626.3761,204.3635,6.4756,74817700.0
252,5757,2014,ADANI POWER LTD.,10.0,4.7942,77871.6,68.5,1.1677,188254.4943,29.2939,2.8154,52054519.0
253,5757,2015,ADANI POWER LTD.,10.0,4.7942,78786.7,60.15,1.1067,170592.1733,989.5559,2.3596,46385293.0
254,5757,2016,ADANI POWER LTD.,10.0,0.509,90892.5,36.1,1.1145,117354.6507,461.3663,1.3223,119562566.0
255,5757,2017,ADANI POWER LTD.,10.0,-2.3776,93615.3,46.35,1.0859999999999999,171055.242,,3.6603,124933481.0
256,5757,2018,ADANI POWER LTD.,10.0,-2.718,95391.2,47.8,1.1758,181083.2833,,3.4763,124345256.0
257,5802,2014,VIKAS PROPPANT & GRANITE LTD.,10.0,0.7065,957.9,17.74,1.2,292.96,77.0947,0.3066,173346.0
258,5802,2015,VIKAS PROPPANT & GRANITE LTD.,10.0,0.4471,959.0,13.62,1.1576,228.0993,112.5873,0.2381,50603.0
259,5802,2016,VIKAS PROPPANT & GRANITE LTD.,10.0,0.0773,959.0,9.4,1.1261,164.8692,117.7637,0.1719,69450.0
260,5802,2017,VIKAS PROPPANT & GRANITE LTD.,10.0,-5.7293,779.1,11.54,1.0998,199.2925,,0.273,84484.0
261,5802,2018,VIKAS PROPPANT & GRANITE LTD.,10.0,0.5398,810.7,12.37,1.0991,253.645,2.5935,0.3129,8548431.0
262,5838,2014,ADARSH MERCANTILE LTD.,10.0,-0.5714,54.0,3.5,1.0,12.8625,,0.2382,500.0
263,5838,2015,ADARSH MERCANTILE LTD.,10.0,-0.1361,56.3,4.45,1.0495,16.3537,,0.2905,1.0
264,5838,2017,ADARSH MERCANTILE LTD.,10.0,0.7075,70.9,5.14,1.0493,18.8895,24.5175,0.3038,10000.0
265,5838,2018,ADARSH MERCANTILE LTD.,10.0,1.4422,68.3,5.65,1.0485,20.7637,3.8969,0.3342,20880.0
266,5843,2014,ADARSH PLANT PROTECT LTD.,10.0,-0.1513,34.3,9.23,1.05,91.4831,,2.8323,9151.0
267,5843,2015,ADARSH PLANT PROTECT LTD.,10.0,-0.0202,28.1,8.0,1.05,79.292,,2.8515,8520.0
268,5843,2016,ADARSH PLANT PROTECT LTD.,10.0,0.1009,26.6,6.64,1.05,65.8124,63.2354,2.4741,7141.0
269,5843,2017,ADARSH PLANT PROTECT LTD.,10.0,0.0807,26.8,10.45,1.05,102.9805,128.7256,4.4577,14899.0
270,5843,2018,ADARSH PLANT PROTECT LTD.,10.0,-0.7567,16.6,9.39,1.0492,93.069,,7.6858,1100.0
271,5888,2016,ADCON CAPITAL SERVICES LTD.,10.0,-0.1408,33.3,13.12,1.0496,46.5904,,1.4076,310.0
272,5888,2018,ADCON CAPITAL SERVICES LTD.,10.0,0.4787,34.6,12.1,1.0,42.9683,25.2755,1.2419,10.0
273,5921,2014,ADDI INDUSTRIES LTD.,5.0,-0.2964,184.0,6.1,1.05,64.5635,,0.3538,50277.0
274,5921,2015,ADDI INDUSTRIES LTD.,5.0,1.1207,200.6,5.56,1.05,60.028999999999996,6.9801,0.2995,798008.0
275,5921,2016,ADDI INDUSTRIES LTD.,5.0,1.1207,199.2,8.08,1.05,87.2363,7.2096,0.4424,178605.0
276,5921,2017,ADDI INDUSTRIES LTD.,5.0,0.2038,199.6,11.5,1.05,118.7623,524.7135,0.6053,8175.0
277,5921,2018,ADDI INDUSTRIES LTD.,5.0,0.2316,199.1,12.28,1.05,130.6385,1306.3855,0.6638,9469.0
278,5994,2014,ACIL COTTON INDS. LTD.,1.0,0.0027,241.8,0.21,1.2,46.5423,465.423,0.1925,1683726.0
279,5994,2015,ACIL COTTON INDS. LTD.,1.0,0.0,241.8,0.14,1.1429,31.0282,,0.24600000000000002,2667151.0
280,5994,2016,ACIL COTTON INDS. LTD.,1.0,0.0,99.2,0.19,1.1,39.8934,,0.4026,315026.0
281,5994,2017,ACIL COTTON INDS. LTD.,1.0,0.0,99.2,0.19,1.0,39.8934,,0.4026,133000.0
282,5994,2018,ACIL COTTON INDS. LTD.,1.0,-0.0005,99.1,0.18,1.0,39.8934,,0.4026,2.0
283,6011,2016,ADHARSHILA CAPITAL SERVICES LTD.,10.0,-0.2,58.7,12.5,1.0,68.75,,1.1712,40.0
284,6016,2015,ADHBHUT INFRASTRUCTURE LTD.,10.0,0.7545,195.1,44.1,1.2,485.1,93.2885,2.4954,2200.0
285,6016,2016,ADHBHUT INFRASTRUCTURE LTD.,10.0,-0.1182,193.8,53.55,1.0499,589.05,,3.0395,2.0
286,6016,2017,ADHBHUT INFRASTRUCTURE LTD.,10.0,-0.2364,189.4,81.6,1.05,897.6,,4.7392,49.0
287,6016,2018,ADHBHUT INFRASTRUCTURE LTD.,10.0,-0.2545,188.9,85.65,1.0,942.15,,5.0489999999999995,5.0
288,6097,2014,ADI RASAYAN LTD.,10.0,0.0767,-10.4,39.0,1.0938,254.2683,586.447,,250376.0
289,6097,2015,ADI RASAYAN LTD.,10.0,0.1227,-9.6,9.66,1.0498,62.5239,252.9644,,20495.0
290,6097,2016,ADI RASAYAN LTD.,10.0,0.0153,-9.2,17.05,1.0498,19.2983,192.9831,,1900.0
291,6097,2017,ADI RASAYAN LTD.,10.0,3.0676,-8.7,51.0,1.1994,16.6252,166.2524,,537.0
292,6097,2018,ADI RASAYAN LTD.,10.0,1.5338,-8.6,47.75,1.0498,15.5658,31.1316,,635.0
293,6136,2014,ADINATH EXIM RESOURCES LTD.,10.0,0.4873,67.7,21.0,1.05,82.08200000000001,48.3697,1.2124,39800.0
294,6136,2015,ADINATH EXIM RESOURCES LTD.,10.0,0.9259,71.9,17.7,1.05,71.6165,29.7059,1.0158,675300.0
295,6136,2016,ADINATH EXIM RESOURCES LTD.,10.0,0.9015,71.9,20.25,1.05,82.2872,18.6126,1.1739,20148.0
296,6136,2017,ADINATH EXIM RESOURCES LTD.,10.0,0.9503,74.0,27.3,1.05,109.1691,35.2158,1.5419,20517.0
297,6136,2018,ADINATH EXIM RESOURCES LTD.,10.0,1.0234,75.1,32.0,1.05,127.4323,31.0811,1.7128,9310.0
298,6166,2014,ADINATH TEXTILES LTD.,10.0,0.1321,8.5,2.73,1.05,17.7173,36.1161,3.0547,10000.0
299,6166,2015,ADINATH TEXTILES LTD.,10.0,0.3815,11.4,1.75,1.05,11.9251,13.2501,1.403,5225.0
300,6166,2016,ADINATH TEXTILES LTD.,10.0,0.4549,12.9,4.05,1.05,27.5981,14.5253,2.1394,18300.0
301,6166,2017,ADINATH TEXTILES LTD.,10.0,0.3522,14.3,7.54,1.05,51.3802,36.7001,3.593,15905.0
302,6166,2018,ADINATH TEXTILES LTD.,10.0,-0.1027,12.9,6.24,1.05,42.5215,,3.2962,5808.0
303,6226,2016,BLUE CLOUD SOFTECH SOLUTIONS LTD.,10.0,0.019,31.6,12.5,1.0,137.7652,1312.55,4.3597,1000.0
304,6226,2017,BLUE CLOUD SOFTECH SOLUTIONS LTD.,5.0,0.0167,46.3,13.34,1.0499,318.8367,797.0917,6.9012,550.0
305,6226,2018,BLUE CLOUD SOFTECH SOLUTIONS LTD.,5.0,0.0251,46.9,13.8,1.0,329.83099999999996,659.6621,7.0628,11.0
306,6342,2014,ADITYA FORGE LTD.,10.0,-0.6499,-0.7,12.2,1.05,52.5649,,,7000.0
307,6342,2015,ADITYA FORGE LTD.,10.0,-1.8568,-8.7,6.33,1.05,27.2734,,,2000.0
308,6342,2016,ADITYA FORGE LTD.,10.0,-4.4562,-59.9,3.11,1.0,13.3997,,,1255.0
309,6347,2014,ARIS INTERNATIONAL LTD.,10.0,-0.0216,0.5,12.07,1.0,55.7646,,111.5292,100.0
310,6348,2014,ADITYA ISPAT LTD.,10.0,0.5607,76.0,6.82,1.05,36.486999999999995,17.5361,0.4858,84550.0
311,6348,2015,ADITYA ISPAT LTD.,10.0,0.5981,78.9,4.67,1.05,24.8775,7.7742,0.3189,8000.0
312,6348,2016,ADITYA ISPAT LTD.,10.0,0.5981,81.6,6.94,1.05,36.915,11.5359,0.4546,14651.0
313,6348,2017,ADITYA ISPAT LTD.,10.0,0.785,85.6,8.68,1.05,46.438,11.0567,0.5438,8373.0
314,6348,2018,ADITYA ISPAT LTD.,10.0,0.8972,90.2,8.3,1.05,44.405,11.6855,0.5163,25210.0
315,6374,2014,NITIN CASTINGS LTD.,10.0,10.113999999999999,237.3,72.0,1.05,101.088,12.7959,0.426,1409.0
316,6374,2015,NITIN CASTINGS LTD.,10.0,7.265,237.3,96.0,1.05,134.784,13.7535,0.6066,12407.0
317,6374,2016,NITIN CASTINGS LTD.,10.0,7.3362,236.3,90.0,1.05,126.36,631.8,0.5571,7300.0
318,6374,2017,NITIN CASTINGS LTD.,10.0,4.4736,443.6,219.95,1.05,539.8397,550.1223,1.217,2509.0
319,6374,2018,NITIN CASTINGS LTD.,10.0,4.8626,448.7,218.0,1.05,539.8397,122.6908,1.2238,2141.0
320,6431,2015,ADITYA SPINNERS LTD.,10.0,0.7706,105.1,13.77,1.05,230.52200000000002,17.8699,2.3145,3480.0
321,6431,2016,ADITYA SPINNERS LTD.,10.0,0.7108,114.2,7.34,1.05,122.8781,14.6283,1.1596,7430.0
322,6431,2017,ADITYA SPINNERS LTD.,10.0,0.6033,117.6,13.34,1.05,223.3234,31.9033,1.9302,28718.0
323,6431,2018,ADITYA SPINNERS LTD.,10.0,0.0239,116.1,11.42,1.05,182.1409,343.1882,1.6634,25100.0
324,6456,2016,ADITYA VISION LTD.,10.0,0.8221,97.8,15.99,1.0413,224.3569,19.3411,2.294,496000.0
325,6456,2017,ADITYA VISION LTD.,10.0,2.0127,194.7,103.7,1.2,1463.2588,51.5232,7.5155,104000.0
326,6456,2018,ADITYA VISION LTD.,10.0,2.0127,205.4,140.5,1.1,1982.5252,69.8072,10.1825,114000.0
327,6484,2014,RELIANCE MEDIAWORKS LTD.,5.0,-19.451,-2046.6,66.0,1.1907,11553.8881,,,3998335.0
328,6584,2014,ADOR FONTECH LTD.,2.0,7.6514,918.9,125.0,1.1883,2112.25,16.3487,2.4558,200939.0
329,6584,2015,ADOR FONTECH LTD.,2.0,7.32,974.9,124.3,1.1999,2072.0,17.1945,2.1831,169323.0
330,6584,2016,ADOR FONTECH LTD.,2.0,7.1886,974.9,120.0,1.0663,2094.75,16.6514,2.1487,99166.0
331,6584,2017,ADOR FONTECH LTD.,2.0,5.4571,989.0,144.0,1.1767,2360.75,42.3326,2.4431,249212.0
332,6584,2018,ADOR FONTECH LTD.,2.0,7.3771,1071.2,144.0,1.0911,2418.5,35.6186,2.4333,115369.0
333,6585,2014,ADOR MULTIPRODUCTS LTD.,10.0,-4.0548,35.8,17.37,1.05,43.7915,,1.319,3884.0
334,6585,2015,ADOR MULTIPRODUCTS LTD.,10.0,-1.9552,30.2,19.4,1.05,55.2786,,2.3129,4669.0
335,6585,2016,ADOR MULTIPRODUCTS LTD.,10.0,-1.9552,25.4,26.7,1.05,73.32300000000001,,3.7602,63925.0
336,6585,2017,ADOR MULTIPRODUCTS LTD.,10.0,4.8181,58.3,27.25,1.1,77.3328,5.3548,1.9395,28679.0
337,6585,2018,ADOR MULTIPRODUCTS LTD.,10.0,-2.6884,51.2,49.75,1.05,135.762,,2.8284,40966.0
338,6773,2014,ADVANCE PETROCHEMICALS LTD.,10.0,1.3333,14.9,24.55,1.0,22.095,18.4125,1.5344,500.0
339,6773,2015,ADVANCE PETROCHEMICALS LTD.,10.0,0.6667,15.4,22.6,1.0488,19.395,55.95,1.2676,300.0
340,6773,2016,ADVANCE PETROCHEMICALS LTD.,10.0,0.7778,16.0,30.55,1.05,27.495,72.45,1.7402,700.0
341,6773,2017,ADVANCE PETROCHEMICALS LTD.,10.0,1.8889,17.1,37.6,1.05,33.84,30.7636,1.9789,900.0
342,6773,2018,ADVANCE PETROCHEMICALS LTD.,10.0,0.6667,17.5,41.0,1.0393,36.9,92.1375,2.1329,200.0
343,6793,2016,ADVANCE SYNTEX LTD.,10.0,1.6425,109.3,15.25,1.1667,119.5114,13.8079,1.0934,520000.0
344,6793,2017,ADVANCE SYNTEX LTD.,10.0,1.6425,119.5,28.9,1.2,257.1275,24.2573,2.2958,330000.0
345,6793,2018,ADVANCE SYNTEX LTD.,10.0,1.9666,179.7,45.4,1.1994,499.3699,27.8978,2.7789,264500.0
346,6819,2016,ADVANCED ENZYME TECHNOLOGIES LTD.,10.0,12.3175,5453.5,2377.0,1.1673,52527.5083,194.4214,9.6319,4996197.0
347,6819,2017,ADVANCED ENZYME TECHNOLOGIES LTD.,10.0,15.4573,5532.6,2225.0,1.1504,49063.6286,170.86900000000003,19.2241,1931960.0
348,6819,2018,ADVANCED ENZYME TECHNOLOGIES LTD.,2.0,3.6803,2997.4,323.5,1.1153,34839.7308,102.6509,12.6364,4394623.0
349,6871,2014,ADVANCED MICRONIC DEVICES LTD.,10.0,-3.1433,90.7,16.78,1.1,84.4448,,2.0299,5943.0
350,6871,2015,ADVANCED MICRONIC DEVICES LTD.,10.0,-10.2819,53.9,22.0,1.1,112.2234,,3.4214,9811.0
351,6871,2016,ADVANCED MICRONIC DEVICES LTD.,10.0,-13.1033,27.8,10.6,1.05,55.9797,,2.0137,6162.0
352,6871,2017,ADVANCED MICRONIC DEVICES LTD.,10.0,-51.0878,-206.6,9.88,1.05,50.1704,,,3600.0
353,6871,2018,ADVANCED MICRONIC DEVICES LTD.,10.0,-0.284,-469.0,8.22,1.0497,42.46,,,12988.0
354,6916,2014,ADVANI HOTELS & RESORTS (INDIA) LTD.,2.0,1.4301,344.3,90.0,1.2,4044.1844,167.9299,12.1156,307040.0
355,6916,2015,ADVANI HOTELS & RESORTS (INDIA) LTD.,2.0,1.4301,361.7,69.9,1.2,3011.1841,75.1222,8.7458,61758.0
356,6916,2016,ADVANI HOTELS & RESORTS (INDIA) LTD.,2.0,1.7309,391.7,67.85,1.1998,3027.3609,66.2896,8.0238,302920.0
357,6916,2017,ADVANI HOTELS & RESORTS (INDIA) LTD.,2.0,1.9624,426.6,88.0,1.1998,3965.6116,54.8494,9.3883,644666.0
358,6916,2018,ADVANI HOTELS & RESORTS (INDIA) LTD.,2.0,2.0424,500.8,86.5,1.1119,3928.6363,52.4518,8.5387,354617.0
359,6923,2014,ADOR WELDING LTD.,10.0,13.5383,2045.3,264.7,1.1461,3565.518,75.3255,1.9416,136184.0
360,6923,2015,ADOR WELDING LTD.,10.0,17.4799,2180.2,364.0,1.1541,4885.9292,121.2572,2.2944,195262.0
361,6923,2016,ADOR WELDING LTD.,10.0,17.9947,2250.0,338.8,1.1532,4469.8161,21.7736,2.0502,456802.0
362,6923,2017,ADOR WELDING LTD.,10.0,14.2148,2428.1,659.0,1.1999,8397.7333,52.1598,3.4586,1586660.0
363,6923,2018,ADOR WELDING LTD.,10.0,17.1784,2518.3,615.0,1.1777,8211.4343,52.4357,3.3311,989190.0
364,6926,2014,ADVANTA LTD. [MERGED],2.0,0.882,3389.4,413.0,1.1998,32090.546000000002,935.5844,9.4679,1445302.0
365,6926,2015,ADVANTA LTD. [MERGED],2.0,3.1431,4300.9,634.95,1.1449,61121.6125,693.5212,15.1419,744556.0
366,6926,2016,ADVANTA LTD. [MERGED],2.0,5.2956,5789.4,666.4,1.1103,81747.3981,153.0337,14.1202,1081493.0
367,6953,2014,ADVENT COMPUTER SERVICES LTD.,10.0,0.0,154.7,6.99,1.0949,110.6613,,0.7167,45012.0
368,6953,2015,ADVENT COMPUTER SERVICES LTD.,10.0,0.0,154.6,6.85,1.05,110.6613,,0.7181,16560.0
369,6953,2016,ADVENT COMPUTER SERVICES LTD.,10.0,0.0553,154.7,6.66,1.05,103.3381,976.4231,0.6679999999999999,36941.0
370,6953,2017,ADVENT COMPUTER SERVICES LTD.,10.0,0.0553,154.8,4.75,1.05,73.5572,81.7302,0.4755,80510.0
371,6953,2018,ADVENT COMPUTER SERVICES LTD.,10.0,-0.1721,152.0,3.05,1.05,47.8447,,0.3148,10500.0
372,7002,2014,ADVIK LABORATORIES LTD.,10.0,0.4791,174.2,10.97,1.0999,164.8654,35.8403,0.948,20731.0
373,7002,2015,ADVIK LABORATORIES LTD.,10.0,0.2196,201.7,15.1,1.1,277.3064,34.1107,1.4428,179411.0
374,7002,2016,ADVIK LABORATORIES LTD.,10.0,-0.6227,189.8,15.42,1.0914,273.6752,,1.4573,97685.0
375,7002,2017,ADVIK LABORATORIES LTD.,10.0,-1.8,143.7,9.02,1.05,172.3848,,1.3317,216779.0
376,7002,2018,ADVIK LABORATORIES LTD.,10.0,-0.4552,109.5,7.37,1.05,134.3531,,1.227,20683.0
377,7068,2014,AEGIS LOGISTICS LTD.,10.0,29.6677,4178.3,491.9,1.1262,15818.24,67.9596,4.138,923640.0
378,7068,2015,AEGIS LOGISTICS LTD.,10.0,35.0749,4484.1,920.0,1.1999,37474.8,66.6413,8.6609,2567242.0
379,7068,2016,AEGIS LOGISTICS LTD.,1.0,1.6033,4545.6,173.55,1.1196,57164.1,119.0175,13.1566,13368195.0
380,7068,2017,AEGIS LOGISTICS LTD.,1.0,2.4638,7536.4,290.0,1.1919,95791.2,123.885,14.864,13723461.0
381,7068,2018,AEGIS LOGISTICS LTD.,1.0,2.9692,7853.6,300.8,1.1057,99699.0,109.4031,12.8457,1294778.0
382,7077,2014,LUDLOW JUTE & SPECIALITIES LTD.,10.0,5.4395,452.5,34.2,1.0909,355.51300000000003,36.2317,0.9078,36837.0
383,7077,2015,LUDLOW JUTE & SPECIALITIES LTD.,10.0,0.5941,410.0,73.35,1.1997,790.2084,123.4701,1.9995,121746.0
384,7077,2016,LUDLOW JUTE & SPECIALITIES LTD.,10.0,7.2681,454.1,114.0,1.1887,1192.0457,149.8137,2.6636,451873.0
385,7077,2017,LUDLOW JUTE & SPECIALITIES LTD.,10.0,6.1728,1592.4,132.0,1.1996,1345.5627,79.3649,2.9437,377051.0
386,7077,2018,LUDLOW JUTE & SPECIALITIES LTD.,10.0,1.3459,1597.5,132.9,1.1998,1358.4904,93.689,0.8504,624262.0
387,7294,2014,AFTEK LTD.,2.0,-0.9520000000000001,4391.8,9.6,1.2,1035.7681,,0.2403,1395189.0
388,7294,2015,AFTEK LTD.,2.0,-0.9520000000000001,4287.4,7.35,1.05,787.8449,,0.1838,1317409.0
389,7447,2014,WAGEND INFRA VENTURE LTD.,2.0,0.1379,147.0,19.7,1.0914,905.2713,349.6675,6.1709,900100.0
390,7447,2015,WAGEND INFRA VENTURE LTD.,2.0,0.0318,147.1,15.49,1.1,663.9912,437.9483,4.551,667998.0
391,7447,2016,WAGEND INFRA VENTURE LTD.,2.0,0.0021,145.8,9.8,1.0197,452.8712,4241.25,3.1082,353320.0
392,7447,2017,WAGEND INFRA VENTURE LTD.,2.0,0.0212,146.3,9.0,1.0133,424.125,1060.3125,2.905,55788.0
393,7447,2018,WAGEND INFRA VENTURE LTD.,2.0,0.0276,146.8,4.64,1.0198,218.66,728.8667,1.4956,1050.0
394,7633,2014,SHIRPUR GOLD REFINERY LTD.,10.0,7.245,2584.9,109.65,1.2,3059.4062,45.074,1.2141,150799.0
395,7633,2015,SHIRPUR GOLD REFINERY LTD.,10.0,7.245,2632.7,89.7,1.1259,2440.2407,43.596000000000004,0.953,171691.0
396,7633,2016,SHIRPUR GOLD REFINERY LTD.,10.0,5.3334,3289.5,179.0,1.1956,5013.0556,53.6988,1.525,538903.0
397,7633,2017,SHIRPUR GOLD REFINERY LTD.,10.0,4.0944,3348.0,234.8,1.1497,6392.7021,26.9635,1.9094,389059.0
398,7633,2018,SHIRPUR GOLD REFINERY LTD.,10.0,1.0468,3370.8,205.6,1.129,5792.4758,139.1898,1.7269,53425.0
399,8083,2014,AGRI-TECH (INDIA) LTD.,10.0,0.3872,167.3,37.0,1.05,208.791,90.7787,1.248,55768.0
400,8083,2015,AGRI-TECH (INDIA) LTD.,10.0,-0.6229,161.8,9.1,1.1141,54.053999999999995,,0.3575,14130.0
401,8083,2016,AGRI-TECH (INDIA) LTD.,10.0,-0.9596,351.4,48.75,1.1,275.913,,0.794,167927.0
402,8083,2017,AGRI-TECH (INDIA) LTD.,10.0,31.835,1077.5,149.0,1.1,844.074,4.8559,0.7834,341869.0
403,8083,2018,AGRI-TECH (INDIA) LTD.,10.0,34.5623,1086.9,184.0,1.1999,1089.693,15.7109,1.0026,860142.0
404,8153,2014,AGRO DUTCH INDS. LTD.,10.0,-11.776,-2158.9,5.9,1.2,307.1622,,,214625.0
405,8153,2015,AGRO DUTCH INDS. LTD.,10.0,-11.9728,-2707.7,7.57,1.198,391.9716,,,143816.0
406,8153,2016,AGRO DUTCH INDS. LTD.,10.0,-15.2874,-3566.0,4.6,1.1875,239.206,,,96326.0
407,8153,2017,AGRO DUTCH INDS. LTD.,10.0,-13.3431,-4237.0,1.89,1.05,97.85700000000001,,,19500.0
408,8183,2014,AGRO TECH FOODS LTD.,10.0,18.1294,3046.9,704.95,1.0861,16307.9115,40.9847,5.6755,241268.0
409,8183,2015,AGRO TECH FOODS LTD.,10.0,15.2528,3295.5,714.9,1.0677,17090.1648,47.8047,5.609,102324.0
410,8183,2016,AGRO TECH FOODS LTD.,10.0,12.5609,3495.7,563.25,1.0777,13604.1416,56.9077,4.1281,383404.0
411,8183,2017,AGRO TECH FOODS LTD.,10.0,11.929,3573.5,768.0,1.1927,18100.2708,62.2644,5.6345,1136705.0
412,8183,2018,AGRO TECH FOODS LTD.,10.0,13.0041,3465.9,820.0,1.1063,19868.2609,62.7155,5.8422,680112.0
413,8280,2015,AHIMSA INDUSTRIES LTD.,10.0,-2.0643,95.8,26.0,1.004,142.3237,,1.4856,48000.0
414,8280,2016,AHIMSA INDUSTRIES LTD.,10.0,3.2883,118.6,25.65,1.0199,140.4078,9.4233,1.4399,12000.0
